Date,Close,Volume
2022-03-24,3.888887882232666,116381964
2022-03-25,4.005050182342529,223715194
2022-03-28,3.8383829593658447,62993296
2022-03-29,3.7424240112304688,34273407
2022-03-30,3.79292893409729,32171907
2022-03-31,3.8813130855560303,57930546
2022-04-01,3.886363029479981,32692211
2022-04-04,3.828282117843628,19370304
2022-04-05,3.7979791164398193,22578941
2022-04-06,3.739897966384888,11571088
2022-04-07,3.818181037902832,62869803
2022-04-08,3.904040098190308,39121220
2022-04-11,3.883837938308716,27714250
2022-04-12,3.83080792427063,13484524
2022-04-13,3.8434340953826895,21947907
2022-04-14,3.8611109256744394,10896569
2022-04-15,3.901515007019043,29883557
2022-04-18,3.944443941116333,40155940
2022-04-19,4.338383197784424,78205410
2022-04-20,4.416666030883789,110162927
2022-04-21,4.348484039306641,47937340
2022-04-22,4.517675876617432,64859244
2022-04-25,4.707069873809815,75261795
2022-04-26,4.553030014038086,36961990
2022-04-27,4.444444179534912,24287384
2022-04-28,4.5126261711120605,25701817
2022-04-29,4.545454025268555,12012351
2022-05-05,4.702020168304443,25567332
2022-05-06,5.171717166900635,59239671
2022-05-09,5.686868190765381,56818844
2022-05-10,5.474747180938721,17442912
2022-05-11,5.606060028076172,31730446
2022-05-12,6.166666030883789,78725956
2022-05-13,6.1363630294799805,82560444
2022-05-16,6.2525248527526855,30305586
2022-05-17,6.29797887802124,29552672
2022-05-18,5.838383197784424,32952676
2022-05-20,5.358584880828857,29335390
2022-05-23,5.616160869598389,38499056
2022-05-24,5.368686199188232,23720982
2022-05-25,5.2171711921691895,13890131
2022-05-26,5.303030014038086,17536052
2022-05-27,5.237372875213623,10861432
2022-05-30,5.2626261711120605,12602371
2022-05-31,5.510100841522217,28070725
2022-06-01,5.772727012634277,12497130
2022-06-02,5.646463871002197,6246480
2022-06-03,5.7525248527526855,5201166
2022-06-06,5.979796886444092,7110183
2022-06-07,5.979796886444092,5307556
2022-06-08,5.66161584854126,5922081
2022-06-09,5.646463871002197,4312974
2022-06-10,5.570706844329834,3938936
2022-06-13,5.414141178131104,3594682
2022-06-14,5.388887882232666,2861860
2022-06-15,5.308080196380615,3648538
2022-06-16,5.282827854156494,4559025
2022-06-17,5.757575035095215,9148079
2022-06-20,5.893939018249512,6501167
2022-06-21,5.772727012634277,4295748
2022-06-22,5.641414165496826,3461661
2022-06-23,5.803030014038086,5159198
2022-06-24,5.767675876617432,3895495
2022-06-27,6.08585786819458,6333936
2022-06-28,6.015151023864746,5764686
2022-06-29,5.87373685836792,3342984
2022-06-30,6.080808162689209,4365242
2022-07-01,6.111111164093018,13685601
2022-07-04,5.878787040710449,11066295
2022-07-05,5.732323169708252,12694318
2022-07-06,6.303030014038086,14134233
2022-07-07,6.92929220199585,16537165
2022-07-08,7.29797887802124,48781909
2022-07-13,8.025252342224121,49000327
2022-07-14,7.954545021057129,88046544
2022-07-18,7.434342861175537,22971057
2022-07-19,7.8333330154418945,34259761
2022-07-20,8.232322692871094,42085026
2022-07-21,8.217170715332031,14218059
2022-07-22,8.121212005615234,13287130
2022-07-25,7.949493885040283,9129051
2022-07-26,7.717171192169189,10976819
2022-07-27,8.075757026672363,21965680
2022-07-28,7.909090042114258,11553688
2022-07-29,8.469696044921875,27969634
2022-08-01,8.803030014038086,22280512
2022-08-02,8.808079719543457,21432070
2022-08-03,8.853534698486328,10287858
2022-08-04,8.813131332397461,12054639
2022-08-05,8.888888359069824,10869277
2022-08-08,8.904040336608887,14037863
2022-08-09,8.777776718139648,6562927
2022-08-10,8.919191360473633,11343142
2022-08-11,8.914140701293945,7608035
2022-08-12,8.590909004211426,14582157
2022-08-15,8.156564712524414,14940422
2022-08-16,8.121212005615234,12784800
2022-08-17,8.156564712524414,9699422
2022-08-18,8.005049705505371,9997907
2022-08-19,7.919190883636475,13602623
2022-08-22,8.106060028076172,19265835
2022-08-23,8.030303001403809,9369348
2022-08-24,8.181818008422852,26568317
2022-08-25,8.282828330993652,16984313
2022-08-26,8.191919326782227,13109041
2022-08-29,8.595958709716797,20526600
2022-08-31,9.454545021057127,5897774
2022-09-01,10.398988723754885,51784191
2022-09-02,10.272727012634276,46039835
2022-09-05,10.757575035095217,34494930
2022-09-06,10.686867713928224,24281892
2022-09-07,10.656564712524414,24064428
2022-09-08,10.984848022460938,19496509
2022-09-09,10.858585357666016,21958671
2022-09-12,10.63636302947998,13859869
2022-09-13,10.166666030883787,17575180
2022-09-14,10.414140701293944,22374142
2022-09-15,10.838382720947266,17459913
2022-09-16,10.55555534362793,8874110
2022-09-19,11.61111068725586,9752375
2022-09-20,11.919191360473633,45618792
2022-09-21,13.106060028076172,28836379
2022-09-22,14.406564712524414,41689779
2022-09-23,14.671716690063477,48371225
2022-09-26,16.136362075805664,30454455
2022-09-27,17.095958709716797,43483825
2022-09-28,16.23737335205078,43293844
