Date,Close,Volume
2019-12-20,9.279999732971191,8377540
2019-12-23,9.359999656677246,5930549
2019-12-24,9.460000038146973,6882605
2019-12-25,9.510000228881836,2406962
2019-12-26,9.539999961853027,3719357
2019-12-27,9.5,3090174
2019-12-30,9.600000381469728,4453970
2019-12-31,9.539999961853027,3796216
2020-01-02,9.880000114440918,9887484
2020-01-03,9.640000343322754,6741165
2020-01-06,9.40999984741211,5765204
2020-01-07,9.449999809265137,4493320
2020-01-08,9.630000114440918,5968134
2020-01-09,10.149999618530272,10178963
2020-01-10,10.289999961853027,8690498
2020-01-13,10.380000114440918,9491040
2020-01-14,10.369999885559082,11578221
2020-01-15,10.5,22886708
2020-01-16,10.5,23753820
2020-01-17,10.539999961853027,13184504
2020-01-20,10.4399995803833,16455820
2020-01-21,10.520000457763672,12348665
2020-01-22,10.380000114440918,8967993
2020-01-23,10.380000114440918,9457417
2020-01-24,10.229999542236328,10702156
2020-01-27,10.109999656677246,5677709
2020-01-28,10.0,7354990
2020-01-29,9.899999618530272,6326009
2020-01-30,9.93000030517578,9971769
2020-01-31,9.789999961853027,10542611
2020-02-03,9.739999771118164,9254057
2020-02-04,10.239999771118164,23752996
2020-02-05,10.399999618530272,29755697
2020-02-06,10.380000114440918,12002755
2020-02-07,10.130000114440918,9255776
2020-02-10,9.949999809265137,17944871
2020-02-11,10.18000030517578,14787532
2020-02-12,10.029999732971191,20309817
2020-02-13,10.010000228881836,13402489
2020-02-14,9.979999542236328,9827688
2020-02-17,10.020000457763672,7191851
2020-02-18,9.899999618530272,6538780
2020-02-19,9.770000457763672,10054181
2020-02-20,9.59000015258789,16409540
2020-02-21,9.600000381469728,7382552
2020-02-24,9.359999656677246,10585321
2020-02-25,9.289999961853027,12684170
2020-02-26,9.369999885559082,9475844
2020-02-27,9.0,12169762
2020-02-28,8.390000343322754,12977352
2020-03-02,8.920000076293945,18265741
2020-03-03,9.06999969482422,10830141
2020-03-04,9.510000228881836,15374922
2020-03-05,9.5600004196167,9522450
2020-03-06,9.25,7096884
2020-03-09,9.0600004196167,10694368
2020-03-10,9.130000114440918,11393344
2020-03-11,9.130000114440918,0
2020-03-12,8.670000076293945,10888530
2020-03-13,8.8100004196167,14242078
2020-03-16,7.909999847412109,8647790
2020-03-17,7.900000095367432,8302125
2020-03-18,7.5,8385842
2020-03-19,7.619999885559082,11242991
2020-03-20,7.679999828338623,8282369
2020-03-23,7.320000171661377,5142484
2020-03-24,7.599999904632568,8162384
2020-03-25,7.630000114440918,9447611
