Date,Close,Volume
2019-12-12,15.199999809265137,81546
2019-12-13,14.779999732971191,96898
2019-12-16,14.470000267028809,81072
2019-12-17,15.0600004196167,130296
2019-12-18,14.649999618530272,60933
2019-12-19,14.65999984741211,74502
2019-12-20,14.510000228881836,94151
2019-12-23,14.390000343322754,96407
2019-12-24,14.779999732971191,177839
2019-12-25,15.170000076293944,110678
2019-12-26,15.210000038146973,158949
2019-12-27,14.970000267028809,107190
2019-12-30,15.8100004196167,298097
2019-12-31,15.710000038146973,188674
2020-01-02,15.68000030517578,90719
2020-01-03,14.779999732971191,312448
2020-01-06,13.970000267028809,172498
2020-01-07,14.5,199016
2020-01-08,14.25,96464
2020-01-09,14.949999809265137,125303
2020-01-10,14.9399995803833,139765
2020-01-13,15.010000228881836,184680
2020-01-14,15.260000228881836,245478
2020-01-15,15.399999618530272,165847
2020-01-16,15.710000038146973,285708
2020-01-17,15.720000267028809,182725
2020-01-20,15.739999771118164,137549
2020-01-21,15.6899995803833,121131
2020-01-22,15.56999969482422,90852
2020-01-23,15.699999809265137,229053
2020-01-24,15.609999656677246,88299
2020-01-27,15.8100004196167,210892
2020-01-28,16.90999984741211,2390848
2020-01-29,16.34000015258789,341898
2020-01-30,15.84000015258789,165534
2020-01-31,16.6200008392334,336278
2020-02-03,17.399999618530273,844383
2020-02-04,17.420000076293945,285632
2020-02-05,17.350000381469727,182786
2020-02-06,17.40999984741211,110371
2020-02-07,17.6299991607666,905116
2020-02-10,16.770000457763672,394439
2020-02-11,17.049999237060547,132214
2020-02-12,16.8799991607666,138717
2020-02-13,16.399999618530273,329385
2020-02-14,16.309999465942383,134155
2020-02-17,16.420000076293945,92478
2020-02-18,15.779999732971191,150012
2020-02-19,15.199999809265137,138064
2020-02-20,14.31999969482422,175510
2020-02-21,14.399999618530272,94506
2020-02-24,14.029999732971191,110998
2020-02-25,14.369999885559082,159134
2020-02-26,14.4399995803833,80902
2020-02-27,14.039999961853027,114268
2020-02-28,13.5,76570
2020-03-02,13.739999771118164,85069
2020-03-03,13.880000114440918,122844
2020-03-04,13.68000030517578,115171
2020-03-05,13.84000015258789,74103
2020-03-06,13.40999984741211,65674
2020-03-09,12.300000190734863,160850
2020-03-10,11.130000114440918,130290
2020-03-11,11.130000114440918,0
2020-03-12,9.550000190734863,94800
2020-03-13,9.93000030517578,119831
2020-03-16,8.899999618530273,96879
2020-03-17,8.8100004196167,148922
2020-03-18,8.670000076293945,86672
2020-03-19,8.760000228881836,52407
2020-03-20,8.850000381469727,120544
2020-03-23,8.630000114440918,73959
2020-03-24,9.199999809265137,324542
2020-03-25,9.220000267028809,267085
2020-03-26,9.5,177934
2020-03-27,9.449999809265137,247667
2020-03-30,9.4399995803833,58330
2020-03-31,9.979999542236328,349167
2020-04-01,10.970000267028809,904240
2020-04-02,12.0600004196167,901034
2020-04-03,11.300000190734863,770568
2020-04-06,11.600000381469728,369348
2020-04-07,11.529999732971191,420039
2020-04-08,11.460000038146973,181212
2020-04-09,11.8100004196167,717451
2020-04-10,11.779999732971191,182022
2020-04-13,11.670000076293944,160898
2020-04-14,11.949999809265137,691616
2020-04-15,11.5,206525
2020-04-16,11.770000457763672,523769
2020-04-17,11.8100004196167,269696
2020-04-20,12.119999885559082,727121
2020-04-21,12.050000190734863,363799
2020-04-22,12.140000343322754,232356
2020-04-24,12.329999923706056,673513
2020-04-27,12.770000457763672,440694
2020-04-28,12.600000381469728,306568
2020-04-29,12.729999542236328,242093
2020-04-30,12.5,240019
2020-05-04,12.40999984741211,185516
2020-05-05,12.710000038146973,166044
2020-05-06,12.119999885559082,373451
2020-05-07,11.859999656677246,180490
2020-05-08,11.81999969482422,131400
2020-05-11,11.800000190734863,102312
2020-05-12,11.899999618530272,163493
2020-05-13,11.800000190734863,183719
2020-05-14,11.75,140911
2020-05-15,11.68000030517578,163344
2020-05-18,12.109999656677246,478553
2020-05-20,12.149999618530272,262203
2020-05-21,12.020000457763672,187629
2020-05-22,11.989999771118164,275720
2020-05-27,12.359999656677246,230826
2020-05-28,12.3100004196167,346240
2020-05-29,12.31999969482422,521354
2020-06-01,12.420000076293944,567415
2020-06-02,13.619999885559082,2047265
2020-06-03,13.34000015258789,1645525
2020-06-04,12.9399995803833,544047
2020-06-05,13.0600004196167,531426
2020-06-08,13.579999923706056,997027
2020-06-09,13.59000015258789,411203
2020-06-10,13.600000381469728,344752
2020-06-11,13.479999542236328,195571
2020-06-12,13.390000343322754,218746
2020-06-15,13.619999885559082,263778
2020-06-16,13.75,747594
2020-06-17,13.729999542236328,562151
2020-06-18,14.170000076293944,1382701
2020-06-19,14.079999923706056,542082
2020-06-22,14.06999969482422,470600
2020-06-23,13.93000030517578,297883
2020-06-24,13.84000015258789,228129
2020-06-25,13.739999771118164,344109
2020-06-26,13.789999961853027,465111
2020-06-29,13.93000030517578,281637
2020-06-30,14.289999961853027,389097
2020-07-01,15.300000190734863,1475857
2020-07-02,15.25,938215
2020-07-03,15.59000015258789,708108
2020-07-06,16.270000457763672,684935
2020-07-07,17.540000915527344,3350787
2020-07-08,17.079999923706055,1781115
2020-07-09,15.960000038146973,616752
2020-07-10,15.5,853193
2020-07-13,16.110000610351562,461523
2020-07-14,16.350000381469727,719600
2020-07-16,16.530000686645508,235841
2020-07-17,16.579999923706055,298204
2020-07-20,16.68000030517578,373450
2020-07-21,16.81999969482422,435187
2020-07-22,18.479999542236328,2472140
2020-07-23,18.3799991607666,2153049
2020-07-24,17.889999389648438,403326
2020-07-27,17.670000076293945,399665
2020-07-28,16.739999771118164,416458
2020-07-29,16.40999984741211,204537
2020-07-30,16.899999618530273,166900
2020-08-04,16.100000381469727,371702
2020-08-05,16.049999237060547,419672
2020-08-06,14.880000114440918,232285
2020-08-07,15.380000114440918,376545
2020-08-10,15.710000038146973,262019
2020-08-11,16.790000915527344,1246393
2020-08-12,17.110000610351562,1446986
2020-08-13,16.700000762939453,902556
2020-08-14,16.350000381469727,745083
2020-08-17,16.049999237060547,632775
2020-08-18,16.1299991607666,632866
2020-08-19,16.25,308320
2020-08-20,16.31999969482422,237013
2020-08-21,16.34000015258789,355416
2020-08-24,16.65999984741211,605084
2020-08-25,16.520000457763672,263235
2020-08-26,16.670000076293945,770709
2020-08-27,17.030000686645508,447734
2020-08-28,18.26000022888184,3681698
2020-08-31,18.31999969482422,3046357
2020-09-01,17.639999389648438,900805
2020-09-02,17.6299991607666,1019206
2020-09-03,19.36000061035156,3015074
2020-09-04,18.0,5158165
2020-09-07,18.1200008392334,1418796
2020-09-08,18.34000015258789,1261169
2020-09-09,18.32999992370605,2034162
2020-09-10,18.309999465942383,549715
2020-09-11,18.36000061035156,341464
2020-09-14,18.63999938964844,1742782
2020-09-15,18.8700008392334,2259914
2020-09-16,18.950000762939453,1288002
2020-09-17,20.84000015258789,2306161
2020-09-18,19.59000015258789,1638133
2020-09-21,19.0,855497
2020-09-22,18.81999969482422,604774
2020-09-23,19.90999984741211,1309117
2020-09-24,19.71999931335449,765062
2020-09-25,19.84000015258789,840029
2020-09-28,19.36000061035156,536656
2020-09-29,21.280000686645508,4603869
2020-09-30,20.65999984741211,2383451
2020-10-01,22.6200008392334,3300846
2020-10-02,24.8799991607666,4813211
2020-10-05,24.5,3873511
2020-10-06,23.780000686645508,1855768
2020-10-07,23.020000457763672,1072510
2020-10-08,22.239999771118164,1507660
2020-10-09,22.600000381469727,1218732
2020-10-12,23.440000534057617,1244475
2020-10-13,24.040000915527344,1521751
2020-10-14,23.440000534057617,1816257
2020-10-15,23.399999618530277,1310170
2020-10-16,23.440000534057617,1077221
2020-10-19,22.940000534057617,974536
2020-10-20,22.420000076293945,483448
2020-10-21,22.71999931335449,980446
2020-10-22,22.979999542236328,853741
2020-10-23,22.280000686645508,1002523
2020-10-26,20.040000915527344,561306
2020-10-27,19.989999771118164,510739
2020-10-28,19.6200008392334,121549
2020-10-30,18.649999618530277,861415
2020-11-02,18.25,1035594
2020-11-03,18.3700008392334,791358
