Date,Close,Volume
2019-12-11,3.5899999141693115,26587827
2019-12-12,3.609999895095825,16346461
2019-12-13,3.700000047683716,67867618
2019-12-16,3.7300000190734863,41173746
2019-12-17,3.630000114440918,20522376
2019-12-18,3.5799999237060547,13087600
2019-12-19,3.650000095367432,19026584
2019-12-20,3.690000057220459,20316390
2019-12-23,3.7799999713897705,40459896
2019-12-24,3.7899999618530273,22227630
2019-12-25,3.759999990463257,6116690
2019-12-26,3.7100000381469727,16741904
2019-12-27,3.680000066757202,7650682
2019-12-30,3.7200000286102295,9158753
2019-12-31,3.7100000381469727,8402699
2020-01-02,3.740000009536743,18760345
2020-01-03,3.670000076293945,13981861
2020-01-06,3.5899999141693115,7217502
2020-01-07,3.640000104904175,13464934
2020-01-08,3.5899999141693115,10120521
2020-01-09,3.75,16004455
2020-01-10,3.910000085830689,25826196
2020-01-13,3.890000104904175,19999666
2020-01-14,3.910000085830689,23960440
2020-01-15,3.990000009536743,36252116
2020-01-16,3.910000085830689,21723585
2020-01-17,3.9800000190734863,22109185
2020-01-20,4.0,20251617
2020-01-21,4.210000038146973,67591837
2020-01-22,4.21999979019165,54583784
2020-01-23,4.199999809265137,21091903
2020-01-24,4.199999809265137,17497127
2020-01-27,4.179999828338623,24369498
2020-01-28,4.25,41124560
2020-01-29,4.150000095367432,15893210
2020-01-30,4.130000114440918,18876912
2020-01-31,4.190000057220459,23273876
2020-02-03,4.239999771118164,24533852
2020-02-04,4.269999980926514,16867324
2020-02-05,4.21999979019165,16661196
2020-02-06,4.239999771118164,17786957
2020-02-07,4.150000095367432,9734072
2020-02-10,4.059999942779541,14169312
2020-02-11,4.099999904632568,11353796
2020-02-12,4.119999885559082,12253030
2020-02-13,4.150000095367432,11493014
2020-02-14,4.309999942779541,26948870
2020-02-17,4.320000171661377,26147360
2020-02-18,4.329999923706055,25154816
2020-02-19,4.25,13594967
2020-02-20,4.03000020980835,12405624
2020-02-21,4.099999904632568,11194988
2020-02-24,4.239999771118164,10404707
2020-02-25,4.190000057220459,15681067
2020-02-26,4.130000114440918,18821174
2020-02-27,3.920000076293945,11669607
2020-02-28,3.839999914169312,6024035
2020-03-02,3.910000085830689,6386624
2020-03-03,3.9600000381469727,8844980
2020-03-04,3.950000047683716,10134742
2020-03-05,3.910000085830689,7562901
2020-03-06,3.849999904632568,6625331
2020-03-09,3.619999885559082,20131978
2020-03-10,3.4200000762939453,12333335
2020-03-11,3.4200000762939453,0
2020-03-12,4.510000228881836,106671781
2020-03-13,4.059999942779541,69510596
2020-03-16,3.660000085830689,52638124
2020-03-17,3.299999952316284,3484530
2020-03-18,2.990000009536743,65232324
2020-03-19,3.0199999809265137,48552061
2020-03-20,3.319999933242798,79856045
2020-03-23,3.650000095367432,15298956
2020-03-24,4.010000228881836,30315969
2020-03-25,4.409999847412109,72023785
2020-03-26,4.849999904632568,66656096
2020-03-27,5.090000152587891,125830696
2020-03-30,4.579999923706055,78268980
2020-03-31,4.78000020980835,139774288
2020-04-01,4.46999979019165,64877848
2020-04-02,4.449999809265137,81421537
2020-04-03,4.460000038146973,32683490
2020-04-06,4.53000020980835,40244150
2020-04-07,4.349999904632568,46347100
2020-04-08,4.300000190734863,30663422
