Date,Close,Volume
2020-10-19,0.4184429943561554,984385
2020-10-20,0.4597910046577453,57263
2020-10-21,0.5055490136146545,32994
2020-10-22,0.5557180047035217,241062
2020-10-23,0.6108490228652954,544432
2020-10-26,0.6714929938316345,17307174
2020-10-27,0.7382010221481323,155077314
2020-10-28,0.8115249872207642,81673439
2020-10-30,0.8925679922103882,257819743
2020-11-02,0.8065639734268188,215939895
2020-11-03,0.887054979801178,105789144
2020-11-04,0.975264012813568,61909291
2020-11-05,1.072293996810913,23000177
2020-11-06,1.0783590078353882,236403924
2020-11-09,1.061267971992493,96021689
2020-11-10,1.075050950050354,84632309
2020-11-11,1.0215740203857422,58003727
2020-11-12,1.0116499662399292,57406657
2020-11-13,1.004482984542847,28645148
2020-11-16,1.0028289556503296,22455944
2020-11-17,0.9725069999694824,25648277
2020-11-18,0.9410830140113832,37785695
2020-11-19,0.9256460070610046,32861609
2020-11-20,0.9807770252227784,79889483
2020-11-23,0.9565200209617616,29852331
2020-11-24,0.933364987373352,18270791
2020-11-25,0.9151710271835328,15835221
2020-11-26,0.92289000749588,52965875
2020-11-27,0.9250950217247008,18790899
2020-11-30,0.9151710271835328,15070712
2020-12-01,0.947699010372162,47383446
2020-12-02,0.9366719722747804,20709753
2020-12-03,0.9912520051002502,123186287
2020-12-04,0.9565200209617616,28371617
2020-12-07,0.9956619739532472,43195263
2020-12-08,1.0116499662399292,27006737
2020-12-09,0.9890469908714294,19452815
2020-12-10,0.9758149981498718,13284960
2020-12-11,0.9725069999694824,11492606
2020-12-14,0.9669939875602722,31927395
2020-12-15,1.019919991493225,91028584
2020-12-16,0.9868410229682922,23625199
2020-12-17,0.9912520051002502,33341504
2020-12-18,0.9873930215835572,9543515
2020-12-21,0.9868410229682922,12729464
2020-12-22,0.9901490211486816,28872371
2020-12-23,1.056857943534851,59555055
2020-12-24,1.042523980140686,27423182
2020-12-25,1.145617961883545,53061538
2020-12-28,1.2591880559921265,94859471
2020-12-29,1.238237977027893,65647852
2020-12-30,1.3176259994506836,75517410
2020-12-31,1.2977789640426636,34983942
2021-01-04,1.408041000366211,65135525
2021-01-05,1.4918400049209597,90401821
2021-01-06,1.512789964675903,42591753
2021-01-07,1.664950966835022,78908979
2021-01-08,1.7344160079956057,71587323
2021-01-11,1.7057479619979858,51652690
2021-01-12,1.6131279468536377,38734547
2021-01-13,1.6539249420166016,76657389
2021-01-14,1.6009989976882937,21131658
2021-01-15,1.6770800352096558,29790623
2021-01-18,1.8557029962539675,114384135
2021-01-19,1.9119369983673096,68530812
2021-01-20,2.091662883758545,65328539
2021-01-21,2.2427220344543457,78331843
2021-01-22,2.298954963684082,56145021
2021-01-25,2.2096428871154785,38027266
2021-01-26,2.4290640354156494,61014801
2021-01-27,2.671639919281006,84678635
2021-01-28,2.938472986221313,101988658
2021-01-29,3.230665922164917,54024321
2021-02-01,3.5531818866729736,18687781
2021-02-02,3.9060189723968506,10013887
2021-02-03,4.294692039489746,31935086
2021-02-04,4.200969219207764,26031602
2021-02-05,3.96390700340271,17807783
2021-02-08,3.569720983505249,16857389
2021-02-09,3.925314903259277,31251512
2021-02-10,4.316743850708008,24549110
2021-02-11,4.746764183044434,15847011
2021-02-12,5.220890045166016,18322613
2021-02-15,5.179542064666748,25363156
2021-02-16,5.44968318939209,18055267
2021-02-17,5.446926116943359,10354749
2021-02-18,5.016905784606934,13871692
2021-02-19,5.207107067108154,14624864
2021-02-22,4.923182964324951,8413531
2021-02-23,4.686120986938477,14740661
2021-02-24,4.382901191711426,10948573
2021-02-25,4.245073795318604,9984285
2021-02-26,4.098977088928223,9779590
2021-03-01,4.5069451332092285,6708677
2021-03-02,4.956262111663818,4683422
2021-03-03,5.44968318939209,3655939
2021-03-04,4.906643867492676,86264699
2021-03-05,5.397307872772217,74202593
2021-03-08,5.678475856781006,91730986
2021-03-09,5.408335208892822,43267382
2021-03-10,5.347691059112549,36902070
2021-03-11,5.383525848388672,67965412
2021-03-12,5.146462917327881,44729123
2021-03-15,4.876321792602539,35059780
2021-03-16,4.8901047706604,32681401
2021-03-17,4.675094127655029,18248426
2021-03-18,4.956262111663818,40928655
2021-03-19,4.768816947937012,29718250
2021-03-22,4.291934967041016,12539697
2021-03-23,4.396684169769287,50366440
2021-03-24,4.495919227600098,24685858
2021-03-25,4.239561080932617,23112655
2021-03-26,4.10724687576294,21524052
2021-03-29,3.8922369480133057,15050343
2021-03-30,3.624851942062378,31926180
2021-03-31,3.985959053039551,15250902
2021-04-01,4.382901191711426,7518206
2021-04-02,4.43251895904541,10950568
2021-04-05,4.269883155822754,6632513
2021-04-06,4.035576820373535,3607726
2021-04-07,4.079680919647217,3452913
2021-04-08,3.994229078292847,3084698
2021-04-09,4.090707778930664,4131390
2021-04-12,4.019036769866943,3766258
2021-04-13,3.870183944702149,3081905
2021-04-14,3.919801950454712,2302087
2021-04-15,3.759922981262207,2986840
2021-04-16,3.707547903060913,2032528
2021-04-19,3.3905460834503174,5477479
2021-04-20,3.0514910221099854,5107359
2021-04-21,2.7466180324554443,6126680
2021-04-22,3.0211689472198486,8920180
